index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
125	Computer	S201105	0.666666667	2	1	2	1	0.8	1150.000002	1216.666669	2350.000005	2350.000005	Minor	Good_deeds	37	You have followed instructions	C1_37	0.65	Hard	I2_4	45	The Amazon forest covers an area of 1 billion acres	0.888888889	Yes	LEFT	48.3831	LEFT	1632.3859	RIGHT	1815.4039	RIGHT	1999.4979	33.7	0.8	Probable_Lie	LEFT	RIGHT	1	847.5325584	130	33:30.2
40	Self	S201105	0.833333333	2	1	1	2	0.8	1150.000002	1000.000002	2066.666671	1933.333337	Minor	Good_deeds	44	You have told someone's secret to others	C1_12	0.8	Hard	I1_60	38	Slavery was abolished in Cuba in 1886	0.055555556	No	RIGHT	56.0828	RIGHT	318.3324	RIGHT	1334.4041	LEFT	1971.2702	34.5	0.8	Probable_Lie	LEFT	LEFT	3	1887.6183	131	33:54.5
118	Computer	S201105	0.666666667	1	2	2	1	0.6	1216.666669	1500.000003	2216.666671	2500.000005	Minor	Wrong_doings	14	You have assisted in a crime	C2_8	0.45	Hard	I1_33	5	Fibers in oranges can be used to make fabric	0.055555556	Yes	LEFT	1142.1654	LEFT	87.0241	RIGHT	2189.071	LEFT	1032.1696	34.5	0.6	Probable_Lie	RIGHT	LEFT	5	606.2493151	132	34:19.6
3	Self	S201105	0.5	1	2	1	2	0.2	1500.000003	1283.333336	1783.333337	2350.000005	Minor	Good_deeds	30	You have intentionally let others cut in line	C2_11	0.0	Hard	I1_31	49	Obama is the USA president now	0.0	Yes	LEFT	938.2864	RIGHT	64.5255	LEFT	1024.4108	LEFT	1057.0164	34.3	0.2	Probable_Lie	LEFT	LEFT	5	1513.0916	133	34:43.7
75	Self	S201105	0.666666667	2	1	1	2	0.2	1350.000003	1433.333336	1500.000003	2216.666671	Major	Wrong_doings	31	You have bribed someone to improve a grade	C1_29	0.95	Easy	I1_40	35	Lehman Brothers went bankrupt on 20th September	0.0	Yes	RIGHT	295.6428	RIGHT	853.717	LEFT	1255.9959	LEFT	1759.5194	34.5	0.2	Probable_Truth	LEFT	LEFT	1	973.3281	134	35:07.9
37	Self	S201105	0.833333333	1	2	2	1	0.4	1433.333336	1433.333336	1650.000003	1500.000003	Minor	Wrong_doings	1	You have switched off appliances when not in use	C1_28	1.0	Hard	I2_17	41	Brazil is in South America	0.944444444	Yes	LEFT	799.8367	RIGHT	1216.2166	RIGHT	1533.2291	RIGHT	1406.6048	34.1	0.4	Probable_Lie	LEFT	LEFT	6	644.0044	135	35:32.1
23	Self	S201105	0.666666667	1	2	2	1	0.7	1066.666669	1000.000002	1783.333337	1500.000003	Major	Wrong_doings	34	You have watched an M18 movie when you were underage	C2_34	0.05	Easy	I1_9	52	Teddy Roosevelt was the youngest US President	0.0	No	LEFT	3017.3037	LEFT	336.7568	LEFT	1644.2406	LEFT	942.4854	34.1	0.7	Probable_Lie	LEFT	LEFT	6	557.2929	136	35:56.5
11	Self	S201105	0.5	2	1	1	2	0.7	1283.333336	1283.333336	2500.000005	2066.666671	Minor	Good_deeds	6	You have borrowed things and never returned	C2_46	0.0	Easy	I2_43	44	Septicemia is a lung infection condition	0.777777778	Yes	LEFT	232.773	RIGHT	1413.3056	RIGHT	1287.2977	LEFT	1510.7162	33.4	0.7	Probable_Lie	RIGHT	RIGHT	2	792.2038	137	36:21.4
123	Computer	S201105	0.666666667	2	1	1	2	0.7	1066.666669	1000.000002	1933.333337	1783.333337	Minor	Wrong_doings	17	You have stolen something	C1_3	0.95	Hard	I2_3	4	Malay is one of the races in Singapore	0.833333333	Yes	RIGHT	335.356	LEFT	677.0876	RIGHT	1551.283	LEFT	874.3584	33.4	0.7	Probable_Truth	RIGHT	LEFT	1	590.7773885	138	36:43.8
124	Computer	S201105	0.666666667	2	1	2	1	0.1	1216.666669	1150.000002	1500.000003	1933.333337	Major	Good_deeds	33	You have engaged in arson	C2_17	0.0	Easy	I1_4	13	Beer is an alcoholic drink	0.0	No	LEFT	503.3141	LEFT	953.2167	RIGHT	1330.5712	LEFT	1039.8068	33.4	0.1	Probable_Lie	RIGHT	RIGHT	2	802.2459365	139	37:06.8
81	Self	S201105	0.833333333	1	2	1	2	0.1	1500.000003	1150.000002	2350.000005	2066.666671	Minor	Good_deeds	36	You have sorted your trash into recycling bin	C1_36	0.05	Easy	I2_55	12	Beef comes from cows	0.888888889	No	RIGHT	451.1927	RIGHT	264.2831	RIGHT	1623.6232	RIGHT	2908.5311	33.5	0.1	Probable_Truth	RIGHT	RIGHT	4	1370.6999	140	37:33.1
7	Self	S201105	0.5	1	2	2	1	0.1	1216.666669	1433.333336	2500.000005	1500.000003	Minor	Good_deeds	54	You have confessed to your mistake	C1_30	0.0	Easy	I1_14	41	There are 6 million animal species on Earth	0.611111111	Yes	LEFT	661.441	RIGHT	1094.8478	RIGHT	2093.2761	RIGHT	1406.8129	33.4	0.1	Probable_Lie	LEFT	RIGHT	1	693.1255	141	37:58.3
25	Self	S201105	0.666666667	2	1	1	2	0.5	1066.666669	1283.333336	2350.000005	2066.666671	Minor	Good_deeds	7	You have held the door open for a stranger	C1_5	0.0	Easy	I1_13	33	There are 6000 spoken languages in the World	0.0	No	LEFT	288.36	RIGHT	1002.1915	RIGHT	1320.1297	RIGHT	1470.4284	32.9	0.5	Probable_Lie	LEFT	LEFT	5	798.7283	142	38:22.5
101	Computer	S201105	0.5	1	2	2	1	0.2	1433.333336	1500.000003	1933.333337	2350.000005	Major	Wrong_doings	11	You have a non-judgmental attitude towards everyone	C2_45	0.65	Easy	I2_49	14	The Franco-Prussian War occurred in the 19th century	0.0	No	LEFT	321.0195	LEFT	280.364	LEFT	1419.1097	RIGHT	1583.2263	32.9	0.2	Probable_Lie	LEFT	RIGHT	3	985.6553531	143	38:46.9
